item_id,order_id,product_id,quantity,unit_price,line_total
ITEM-1352,ORD-5524,PROD-222,6,810.62,4863.72
ITEM-1353,ORD-5524,PROD-229,5,607.86,3039.3
ITEM-1354,ORD-5524,PROD-278,3,86.74,260.22
ITEM-1355,ORD-5524,PROD-279,3,296.71,890.13
ITEM-1356,ORD-5525,PROD-267,8,136.97,1095.76
ITEM-1357,ORD-5525,PROD-228,10,379.58,3795.8
ITEM-1358,ORD-5525,PROD-261,8,675.6,5404.8
ITEM-1359,ORD-5525,PROD-236,1,308.75,308.75
ITEM-1360,ORD-5526,PROD-276,3,846.44,2539.32
ITEM-1361,ORD-5526,PROD-274,1,232.5,232.5
ITEM-1362,ORD-5527,PROD-255,9,328.87,2959.83
ITEM-1363,ORD-5528,PROD-231,2,834.06,1668.12
ITEM-1364,ORD-5528,PROD-272,1,783.57,783.57
ITEM-1365,ORD-5528,PROD-253,4,190.77,763.08
ITEM-1366,ORD-5528,PROD-217,6,193.96,1163.76
ITEM-1367,ORD-5529,PROD-259,10,302.83,3028.3
ITEM-1368,ORD-5529,PROD-275,1,857.45,857.45
ITEM-1369,ORD-5530,PROD-201,11,595.65,6552.15
ITEM-1370,ORD-5530,PROD-210,7,175.23,1226.61
ITEM-1371,ORD-5530,PROD-243,9,558.33,5024.97
ITEM-1372,ORD-5530,PROD-205,5,93.24,466.2
ITEM-1373,ORD-5531,PROD-211,10,94.01,940.1
ITEM-1374,ORD-5531,PROD-243,12,558.33,6699.96
ITEM-1375,ORD-5532,PROD-280,1,444.94,444.94
ITEM-1376,ORD-5532,PROD-247,6,517.12,3102.72
ITEM-1377,ORD-5532,PROD-223,11,361.67,3978.37
ITEM-1378,ORD-5532,PROD-272,12,783.57,9402.84
ITEM-1379,ORD-5533,PROD-231,9,834.06,7506.54
ITEM-1380,ORD-5533,PROD-215,11,281.06,3091.66
ITEM-1381,ORD-5533,PROD-262,12,240.03,2880.36
ITEM-1382,ORD-5534,PROD-235,9,743.74,6693.66
ITEM-1383,ORD-5534,PROD-255,5,328.87,1644.35
ITEM-1384,ORD-5534,PROD-207,2,670.14,1340.28
ITEM-1385,ORD-5535,PROD-261,12,675.6,8107.2
ITEM-1386,ORD-5536,PROD-209,4,102.91,411.64
ITEM-1387,ORD-5536,PROD-259,2,302.83,605.66
ITEM-1388,ORD-5536,PROD-211,7,94.01,658.07
ITEM-1389,ORD-5537,PROD-215,12,281.06,3372.72
ITEM-1390,ORD-5537,PROD-219,8,370.83,2966.64
ITEM-1391,ORD-5537,PROD-220,4,226.7,906.8
ITEM-1392,ORD-5538,PROD-245,7,395.72,2770.04
ITEM-1393,ORD-5538,PROD-257,12,679.94,8159.28
ITEM-1394,ORD-5538,PROD-203,5,294.59,1472.95
ITEM-1395,ORD-5538,PROD-225,2,97.9,195.8
ITEM-1396,ORD-5539,PROD-253,10,190.77,1907.7
ITEM-1397,ORD-5539,PROD-244,11,200.58,2206.38
ITEM-1398,ORD-5539,PROD-242,8,83.53,668.24
ITEM-1399,ORD-5540,PROD-259,5,302.83,1514.15
ITEM-1400,ORD-5540,PROD-273,3,544.93,1634.79
ITEM-1401,ORD-5540,PROD-240,3,143.3,429.9
ITEM-1402,ORD-5540,PROD-234,4,182.71,730.84
ITEM-1403,ORD-5541,PROD-237,8,308.91,2471.28
ITEM-1404,ORD-5541,PROD-222,10,810.62,8106.2
ITEM-1405,ORD-5541,PROD-221,12,547.34,6568.08
ITEM-1406,ORD-5542,PROD-231,2,834.06,1668.12
ITEM-1407,ORD-5542,PROD-206,6,377.22,2263.32
ITEM-1408,ORD-5543,PROD-241,6,535.01,3210.06
ITEM-1409,ORD-5544,PROD-216,1,644.09,644.09
ITEM-1410,ORD-5544,PROD-252,8,226.76,1814.08
ITEM-1411,ORD-5544,PROD-219,8,370.83,2966.64
ITEM-1412,ORD-5545,PROD-238,8,505.99,4047.92
ITEM-1413,ORD-5545,PROD-238,10,505.99,5059.9
ITEM-1414,ORD-5545,PROD-219,10,370.83,3708.3
ITEM-1415,ORD-5546,PROD-218,11,139.04,1529.44
ITEM-1416,ORD-5547,PROD-246,2,67.93,135.86
ITEM-1417,ORD-5547,PROD-242,1,83.53,83.53
ITEM-1418,ORD-5547,PROD-278,11,86.74,954.14
ITEM-1419,ORD-5547,PROD-225,10,97.9,979.0
ITEM-1420,ORD-5548,PROD-266,7,791.47,5540.29
ITEM-1421,ORD-5549,PROD-247,7,517.12,3619.84
ITEM-1422,ORD-5550,PROD-245,5,395.72,1978.6
ITEM-1423,ORD-5550,PROD-258,9,661.73,5955.57
ITEM-1424,ORD-5550,PROD-212,4,549.28,2197.12
ITEM-1425,ORD-5551,PROD-276,10,846.44,8464.4
ITEM-1426,ORD-5551,PROD-212,3,549.28,1647.84
ITEM-1427,ORD-5552,PROD-276,7,846.44,5925.08
ITEM-1428,ORD-5553,PROD-223,9,361.67,3255.03
ITEM-1429,ORD-5553,PROD-260,12,347.74,4172.88
ITEM-1430,ORD-5553,PROD-273,3,544.93,1634.79
ITEM-1431,ORD-5553,PROD-226,3,360.11,1080.33
ITEM-1432,ORD-5554,PROD-264,9,349.38,3144.42
ITEM-1433,ORD-5554,PROD-260,4,347.74,1390.96
ITEM-1434,ORD-5554,PROD-204,1,464.33,464.33
ITEM-1435,ORD-5555,PROD-216,11,644.09,7084.99
ITEM-1436,ORD-5555,PROD-237,7,308.91,2162.37
ITEM-1437,ORD-5555,PROD-223,8,361.67,2893.36
ITEM-1438,ORD-5555,PROD-232,1,518.84,518.84
ITEM-1439,ORD-5556,PROD-273,7,544.93,3814.51
ITEM-1440,ORD-5556,PROD-234,11,182.71,2009.81
ITEM-1441,ORD-5556,PROD-261,12,675.6,8107.2
ITEM-1442,ORD-5556,PROD-216,6,644.09,3864.54
ITEM-1443,ORD-5557,PROD-219,6,370.83,2224.98
ITEM-1444,ORD-5558,PROD-247,7,517.12,3619.84
ITEM-1445,ORD-5558,PROD-246,1,67.93,67.93
ITEM-1446,ORD-5558,PROD-238,5,505.99,2529.95
ITEM-1447,ORD-5559,PROD-277,3,399.46,1198.38
ITEM-1448,ORD-5560,PROD-219,1,370.83,370.83
ITEM-1449,ORD-5560,PROD-218,9,139.04,1251.36
ITEM-1450,ORD-5560,PROD-237,6,308.91,1853.46
ITEM-1451,ORD-5561,PROD-220,9,226.7,2040.3
ITEM-1452,ORD-5561,PROD-229,4,607.86,2431.44
ITEM-1453,ORD-5562,PROD-259,2,302.83,605.66
ITEM-1454,ORD-5562,PROD-215,3,281.06,843.18
ITEM-1455,ORD-5562,PROD-203,8,294.59,2356.72
ITEM-1456,ORD-5562,PROD-245,5,395.72,1978.6
ITEM-1457,ORD-5563,PROD-223,12,361.67,4340.04
ITEM-1458,ORD-5563,PROD-239,1,346.2,346.2
ITEM-1459,ORD-5563,PROD-216,4,644.09,2576.36
ITEM-1460,ORD-5564,PROD-227,3,663.16,1989.48
ITEM-1461,ORD-5564,PROD-211,7,94.01,658.07
ITEM-1462,ORD-5565,PROD-226,2,360.11,720.22
ITEM-1463,ORD-5566,PROD-216,5,644.09,3220.45
ITEM-1464,ORD-5566,PROD-206,2,377.22,754.44
ITEM-1465,ORD-5566,PROD-239,11,346.2,3808.2
ITEM-1466,ORD-5566,PROD-202,2,137.78,275.56
ITEM-1467,ORD-5567,PROD-245,1,395.72,395.72
ITEM-1468,ORD-5567,PROD-212,3,549.28,1647.84
ITEM-1469,ORD-5568,PROD-265,10,324.48,3244.8
ITEM-1470,ORD-5568,PROD-209,2,102.91,205.82
ITEM-1471,ORD-5569,PROD-222,9,810.62,7295.58
ITEM-1472,ORD-5569,PROD-201,12,595.65,7147.8
ITEM-1473,ORD-5569,PROD-213,4,579.99,2319.96
ITEM-1474,ORD-5570,PROD-214,3,271.18,813.54
ITEM-1475,ORD-5570,PROD-246,7,67.93,475.51
ITEM-1476,ORD-5570,PROD-255,4,328.87,1315.48
ITEM-1477,ORD-5570,PROD-266,4,791.47,3165.88
ITEM-1478,ORD-5571,PROD-215,9,281.06,2529.54
ITEM-1479,ORD-5571,PROD-218,8,139.04,1112.32
ITEM-1480,ORD-5571,PROD-247,12,517.12,6205.44
ITEM-1481,ORD-5571,PROD-237,9,308.91,2780.19
ITEM-1482,ORD-5572,PROD-237,8,308.91,2471.28
ITEM-1483,ORD-5572,PROD-277,12,399.46,4793.52
ITEM-1484,ORD-5572,PROD-240,11,143.3,1576.3
ITEM-1485,ORD-5572,PROD-257,4,679.94,2719.76
ITEM-1486,ORD-5573,PROD-261,11,675.6,7431.6
ITEM-1487,ORD-5574,PROD-251,8,345.08,2760.64
ITEM-1488,ORD-5575,PROD-251,7,345.08,2415.56
ITEM-1489,ORD-5575,PROD-276,2,846.44,1692.88
ITEM-1490,ORD-5576,PROD-216,4,644.09,2576.36
ITEM-1491,ORD-5576,PROD-255,12,328.87,3946.44
ITEM-1492,ORD-5576,PROD-264,5,349.38,1746.9
ITEM-1493,ORD-5576,PROD-275,10,857.45,8574.5
ITEM-1494,ORD-5577,PROD-263,9,273.13,2458.17
ITEM-1495,ORD-5577,PROD-236,3,308.75,926.25
ITEM-1496,ORD-5577,PROD-259,2,302.83,605.66
ITEM-1497,ORD-5577,PROD-216,5,644.09,3220.45
ITEM-1498,ORD-5578,PROD-209,8,102.91,823.28
ITEM-1499,ORD-5579,PROD-280,10,444.94,4449.4
ITEM-1500,ORD-5579,PROD-213,2,579.99,1159.98
ITEM-1501,ORD-5579,PROD-267,8,136.97,1095.76
ITEM-1502,ORD-5580,PROD-265,5,324.48,1622.4
ITEM-1503,ORD-5580,PROD-270,6,315.74,1894.44
ITEM-1504,ORD-5580,PROD-270,9,315.74,2841.66
ITEM-1505,ORD-5580,PROD-203,1,294.59,294.59
ITEM-1506,ORD-5581,PROD-205,1,93.24,93.24
ITEM-1507,ORD-5581,PROD-223,9,361.67,3255.03
ITEM-1508,ORD-5581,PROD-239,12,346.2,4154.4
ITEM-1509,ORD-5581,PROD-222,8,810.62,6484.96
ITEM-1510,ORD-5582,PROD-273,11,544.93,5994.23
ITEM-1511,ORD-5583,PROD-261,9,675.6,6080.4
ITEM-1512,ORD-5583,PROD-221,9,547.34,4926.06
ITEM-1513,ORD-5583,PROD-208,7,102.81,719.67
ITEM-1514,ORD-5583,PROD-234,8,182.71,1461.68
ITEM-1515,ORD-5584,PROD-208,1,102.81,102.81
ITEM-1516,ORD-5584,PROD-276,1,846.44,846.44
ITEM-1517,ORD-5584,PROD-217,6,193.96,1163.76
ITEM-1518,ORD-5585,PROD-213,7,579.99,4059.93
ITEM-1519,ORD-5585,PROD-245,6,395.72,2374.32
ITEM-1520,ORD-5585,PROD-253,6,190.77,1144.62
ITEM-1521,ORD-5585,PROD-208,11,102.81,1130.91
ITEM-1522,ORD-5586,PROD-240,2,143.3,286.6
ITEM-1523,ORD-5587,PROD-259,11,302.83,3331.13
ITEM-1524,ORD-5588,PROD-261,10,675.6,6756.0
ITEM-1525,ORD-5589,PROD-274,2,232.5,465.0
ITEM-1526,ORD-5589,PROD-263,2,273.13,546.26
ITEM-1527,ORD-5589,PROD-227,6,663.16,3978.96
ITEM-1528,ORD-5590,PROD-279,5,296.71,1483.55
ITEM-1529,ORD-5590,PROD-247,7,517.12,3619.84
ITEM-1530,ORD-5591,PROD-239,10,346.2,3462.0
ITEM-1531,ORD-5592,PROD-276,6,846.44,5078.64
ITEM-1532,ORD-5593,PROD-210,11,175.23,1927.53
ITEM-1533,ORD-5593,PROD-239,9,346.2,3115.8
ITEM-1534,ORD-5593,PROD-239,7,346.2,2423.4
ITEM-1535,ORD-5594,PROD-280,9,444.94,4004.46
ITEM-1536,ORD-5594,PROD-259,11,302.83,3331.13
ITEM-1537,ORD-5594,PROD-271,3,769.84,2309.52
ITEM-1538,ORD-5595,PROD-228,11,379.58,4175.38
ITEM-1539,ORD-5595,PROD-260,5,347.74,1738.7
ITEM-1540,ORD-5595,PROD-269,10,109.97,1099.7
ITEM-1541,ORD-5595,PROD-256,10,583.81,5838.1
ITEM-1542,ORD-5596,PROD-231,3,834.06,2502.18
ITEM-1543,ORD-5596,PROD-239,7,346.2,2423.4
ITEM-1544,ORD-5597,PROD-253,5,190.77,953.85
ITEM-1545,ORD-5597,PROD-237,11,308.91,3398.01
ITEM-1546,ORD-5598,PROD-204,4,464.33,1857.32
ITEM-1547,ORD-5598,PROD-240,8,143.3,1146.4
ITEM-1548,ORD-5599,PROD-235,3,743.74,2231.22
ITEM-1549,ORD-5599,PROD-204,5,464.33,2321.65
ITEM-1550,ORD-5600,PROD-208,2,102.81,205.62
ITEM-1551,ORD-5601,PROD-251,12,345.08,4140.96
ITEM-1552,ORD-5602,PROD-267,11,136.97,1506.67
ITEM-1553,ORD-5603,PROD-277,2,399.46,798.92
ITEM-1554,ORD-5603,PROD-241,6,535.01,3210.06
ITEM-1555,ORD-5604,PROD-219,2,370.83,741.66
ITEM-1556,ORD-5604,PROD-223,4,361.67,1446.68
ITEM-1557,ORD-5605,PROD-263,9,273.13,2458.17
ITEM-1558,ORD-5606,PROD-232,5,518.84,2594.2
ITEM-1559,ORD-5606,PROD-219,6,370.83,2224.98
ITEM-1560,ORD-5606,PROD-261,12,675.6,8107.2
ITEM-1561,ORD-5606,PROD-248,5,368.76,1843.8
ITEM-1562,ORD-5607,PROD-231,5,834.06,4170.3
ITEM-1563,ORD-5608,PROD-202,7,137.78,964.46
ITEM-1564,ORD-5608,PROD-233,5,413.62,2068.1
ITEM-1565,ORD-5608,PROD-212,4,549.28,2197.12
ITEM-1566,ORD-5608,PROD-239,4,346.2,1384.8
ITEM-1567,ORD-5609,PROD-205,5,93.24,466.2
ITEM-1568,ORD-5609,PROD-211,8,94.01,752.08
ITEM-1569,ORD-5609,PROD-261,12,675.6,8107.2
ITEM-1570,ORD-5609,PROD-253,6,190.77,1144.62
ITEM-1571,ORD-5610,PROD-246,7,67.93,475.51
ITEM-1572,ORD-5611,PROD-257,11,679.94,7479.34
ITEM-1573,ORD-5611,PROD-218,1,139.04,139.04
ITEM-1574,ORD-5612,PROD-232,9,518.84,4669.56
ITEM-1575,ORD-5612,PROD-217,10,193.96,1939.6
ITEM-1576,ORD-5613,PROD-276,6,846.44,5078.64
ITEM-1577,ORD-5613,PROD-237,4,308.91,1235.64
ITEM-1578,ORD-5614,PROD-203,1,294.59,294.59
ITEM-1579,ORD-5614,PROD-272,11,783.57,8619.27
ITEM-1580,ORD-5615,PROD-234,12,182.71,2192.52
ITEM-1581,ORD-5615,PROD-222,1,810.62,810.62
ITEM-1582,ORD-5616,PROD-222,10,810.62,8106.2
ITEM-1583,ORD-5616,PROD-216,1,644.09,644.09
ITEM-1584,ORD-5616,PROD-268,7,550.35,3852.45
ITEM-1585,ORD-5617,PROD-235,5,743.74,3718.7
ITEM-1586,ORD-5617,PROD-264,7,349.38,2445.66
ITEM-1587,ORD-5618,PROD-237,12,308.91,3706.92
ITEM-1588,ORD-5618,PROD-225,7,97.9,685.3
ITEM-1589,ORD-5619,PROD-234,4,182.71,730.84
ITEM-1590,ORD-5619,PROD-280,8,444.94,3559.52
ITEM-1591,ORD-5619,PROD-232,6,518.84,3113.04
ITEM-1592,ORD-5620,PROD-251,11,345.08,3795.88
ITEM-1593,ORD-5620,PROD-228,12,379.58,4554.96
ITEM-1594,ORD-5620,PROD-250,12,446.97,5363.64
ITEM-1595,ORD-5621,PROD-207,6,670.14,4020.84
ITEM-1596,ORD-5622,PROD-233,9,413.62,3722.58
ITEM-1597,ORD-5623,PROD-234,3,182.71,548.13
ITEM-1598,ORD-5623,PROD-265,8,324.48,2595.84
ITEM-1599,ORD-5624,PROD-219,5,370.83,1854.15
ITEM-1600,ORD-5624,PROD-215,6,281.06,1686.36
ITEM-1601,ORD-5624,PROD-206,3,377.22,1131.66
ITEM-1602,ORD-5624,PROD-264,5,349.38,1746.9
ITEM-1603,ORD-5625,PROD-256,3,583.81,1751.43
ITEM-1604,ORD-5625,PROD-241,12,535.01,6420.12
ITEM-1605,ORD-5625,PROD-263,3,273.13,819.39
ITEM-1606,ORD-5626,PROD-220,1,226.7,226.7
ITEM-1607,ORD-5626,PROD-230,3,132.18,396.54
ITEM-1608,ORD-5627,PROD-215,8,281.06,2248.48
ITEM-1609,ORD-5627,PROD-206,8,377.22,3017.76
ITEM-1610,ORD-5627,PROD-246,12,67.93,815.16
ITEM-1611,ORD-5627,PROD-272,8,783.57,6268.56
ITEM-1612,ORD-5628,PROD-212,4,549.28,2197.12
ITEM-1613,ORD-5628,PROD-237,3,308.91,926.73
ITEM-1614,ORD-5628,PROD-222,12,810.62,9727.44
ITEM-1615,ORD-5629,PROD-268,10,550.35,5503.5
ITEM-1616,ORD-5630,PROD-213,6,579.99,3479.94
ITEM-1617,ORD-5630,PROD-204,5,464.33,2321.65
ITEM-1618,ORD-5630,PROD-216,7,644.09,4508.63
ITEM-1619,ORD-5630,PROD-248,10,368.76,3687.6
ITEM-1620,ORD-5631,PROD-259,11,302.83,3331.13
ITEM-1621,ORD-5631,PROD-235,10,743.74,7437.4
ITEM-1622,ORD-5631,PROD-201,6,595.65,3573.9
ITEM-1623,ORD-5631,PROD-206,11,377.22,4149.42
ITEM-1624,ORD-5632,PROD-207,11,670.14,7371.54
ITEM-1625,ORD-5632,PROD-237,6,308.91,1853.46
ITEM-1626,ORD-5633,PROD-252,5,226.76,1133.8
ITEM-1627,ORD-5634,PROD-252,5,226.76,1133.8
ITEM-1628,ORD-5634,PROD-220,2,226.7,453.4
ITEM-1629,ORD-5634,PROD-239,8,346.2,2769.6
ITEM-1630,ORD-5634,PROD-256,12,583.81,7005.72
ITEM-1631,ORD-5635,PROD-248,9,368.76,3318.84
ITEM-1632,ORD-5636,PROD-273,10,544.93,5449.3
ITEM-1633,ORD-5636,PROD-255,2,328.87,657.74
ITEM-1634,ORD-5636,PROD-255,6,328.87,1973.22
ITEM-1635,ORD-5637,PROD-206,9,377.22,3394.98
ITEM-1636,ORD-5638,PROD-238,8,505.99,4047.92
ITEM-1637,ORD-5639,PROD-232,9,518.84,4669.56
ITEM-1638,ORD-5639,PROD-255,5,328.87,1644.35
ITEM-1639,ORD-5639,PROD-273,1,544.93,544.93
ITEM-1640,ORD-5640,PROD-213,8,579.99,4639.92
ITEM-1641,ORD-5640,PROD-273,5,544.93,2724.65
ITEM-1642,ORD-5640,PROD-246,5,67.93,339.65
ITEM-1643,ORD-5640,PROD-275,2,857.45,1714.9
ITEM-1644,ORD-5641,PROD-224,7,809.8,5668.6
ITEM-1645,ORD-5641,PROD-206,2,377.22,754.44
ITEM-1646,ORD-5642,PROD-280,5,444.94,2224.7
ITEM-1647,ORD-5642,PROD-244,3,200.58,601.74
ITEM-1648,ORD-5642,PROD-228,3,379.58,1138.74
ITEM-1649,ORD-5642,PROD-211,12,94.01,1128.12
ITEM-1650,ORD-5643,PROD-201,7,595.65,4169.55
ITEM-1651,ORD-5644,PROD-239,10,346.2,3462.0
ITEM-1652,ORD-5644,PROD-279,6,296.71,1780.26
ITEM-1653,ORD-5644,PROD-251,5,345.08,1725.4
ITEM-1654,ORD-5644,PROD-212,3,549.28,1647.84
ITEM-1655,ORD-5645,PROD-204,4,464.33,1857.32
ITEM-1656,ORD-5645,PROD-262,11,240.03,2640.33
ITEM-1657,ORD-5646,PROD-212,5,549.28,2746.4
ITEM-1658,ORD-5646,PROD-260,3,347.74,1043.22
ITEM-1659,ORD-5647,PROD-261,1,675.6,675.6
ITEM-1660,ORD-5647,PROD-258,10,661.73,6617.3
ITEM-1661,ORD-5647,PROD-232,4,518.84,2075.36
ITEM-1662,ORD-5647,PROD-238,10,505.99,5059.9
ITEM-1663,ORD-5648,PROD-264,12,349.38,4192.56
ITEM-1664,ORD-5648,PROD-275,10,857.45,8574.5
ITEM-1665,ORD-5648,PROD-271,5,769.84,3849.2
ITEM-1666,ORD-5648,PROD-205,8,93.24,745.92
ITEM-1667,ORD-5649,PROD-255,10,328.87,3288.7
ITEM-1668,ORD-5650,PROD-215,8,281.06,2248.48
ITEM-1669,ORD-5650,PROD-280,11,444.94,4894.34
ITEM-1670,ORD-5650,PROD-245,8,395.72,3165.76
ITEM-1671,ORD-5650,PROD-256,1,583.81,583.81
ITEM-1672,ORD-5651,PROD-276,11,846.44,9310.84
ITEM-1673,ORD-5651,PROD-244,10,200.58,2005.8
ITEM-1674,ORD-5652,PROD-247,8,517.12,4136.96
ITEM-1675,ORD-5652,PROD-221,10,547.34,5473.4
ITEM-1676,ORD-5652,PROD-227,5,663.16,3315.8
ITEM-1677,ORD-5652,PROD-212,11,549.28,6042.08
ITEM-1678,ORD-5653,PROD-213,7,579.99,4059.93
ITEM-1679,ORD-5653,PROD-264,5,349.38,1746.9
ITEM-1680,ORD-5653,PROD-231,4,834.06,3336.24
ITEM-1681,ORD-5653,PROD-272,1,783.57,783.57
ITEM-1682,ORD-5654,PROD-209,6,102.91,617.46
ITEM-1683,ORD-5655,PROD-244,6,200.58,1203.48
ITEM-1684,ORD-5655,PROD-206,9,377.22,3394.98
ITEM-1685,ORD-5655,PROD-235,3,743.74,2231.22
ITEM-1686,ORD-5656,PROD-259,2,302.83,605.66
ITEM-1687,ORD-5656,PROD-214,10,271.18,2711.8
ITEM-1688,ORD-5656,PROD-279,2,296.71,593.42
ITEM-1689,ORD-5656,PROD-272,1,783.57,783.57
ITEM-1690,ORD-5657,PROD-238,12,505.99,6071.88
ITEM-1691,ORD-5657,PROD-257,9,679.94,6119.46
ITEM-1692,ORD-5658,PROD-218,2,139.04,278.08
ITEM-1693,ORD-5658,PROD-226,8,360.11,2880.88
ITEM-1694,ORD-5658,PROD-254,1,610.74,610.74
ITEM-1695,ORD-5659,PROD-248,12,368.76,4425.12
ITEM-1696,ORD-5659,PROD-254,6,610.74,3664.44
ITEM-1697,ORD-5659,PROD-232,3,518.84,1556.52
ITEM-1698,ORD-5660,PROD-259,9,302.83,2725.47
ITEM-1699,ORD-5660,PROD-247,1,517.12,517.12
ITEM-1700,ORD-5660,PROD-257,3,679.94,2039.82
ITEM-1701,ORD-5660,PROD-202,12,137.78,1653.36
ITEM-1702,ORD-5661,PROD-222,7,810.62,5674.34
ITEM-1703,ORD-5661,PROD-208,7,102.81,719.67
ITEM-1704,ORD-5661,PROD-205,11,93.24,1025.64
ITEM-1705,ORD-5661,PROD-220,10,226.7,2267.0
ITEM-1706,ORD-5662,PROD-254,7,610.74,4275.18
ITEM-1707,ORD-5662,PROD-271,5,769.84,3849.2
ITEM-1708,ORD-5662,PROD-241,6,535.01,3210.06
ITEM-1709,ORD-5663,PROD-245,11,395.72,4352.92
ITEM-1710,ORD-5663,PROD-252,4,226.76,907.04
ITEM-1711,ORD-5663,PROD-239,2,346.2,692.4
ITEM-1712,ORD-5663,PROD-205,9,93.24,839.16
ITEM-1713,ORD-5664,PROD-266,9,791.47,7123.23
ITEM-1714,ORD-5665,PROD-204,9,464.33,4178.97
ITEM-1715,ORD-5666,PROD-234,11,182.71,2009.81
ITEM-1716,ORD-5666,PROD-265,6,324.48,1946.88
ITEM-1717,ORD-5666,PROD-216,1,644.09,644.09
ITEM-1718,ORD-5667,PROD-231,12,834.06,10008.72
ITEM-1719,ORD-5667,PROD-275,10,857.45,8574.5
ITEM-1720,ORD-5667,PROD-269,10,109.97,1099.7
ITEM-1721,ORD-5668,PROD-249,9,317.99,2861.91
ITEM-1722,ORD-5668,PROD-232,2,518.84,1037.68
ITEM-1723,ORD-5669,PROD-213,3,579.99,1739.97
ITEM-1724,ORD-5669,PROD-255,7,328.87,2302.09
ITEM-1725,ORD-5669,PROD-211,2,94.01,188.02
ITEM-1726,ORD-5669,PROD-208,7,102.81,719.67
ITEM-1727,ORD-5670,PROD-276,9,846.44,7617.96
ITEM-1728,ORD-5670,PROD-267,7,136.97,958.79
ITEM-1729,ORD-5670,PROD-234,10,182.71,1827.1
ITEM-1730,ORD-5670,PROD-264,11,349.38,3843.18
ITEM-1731,ORD-5671,PROD-219,9,370.83,3337.47
ITEM-1732,ORD-5671,PROD-217,8,193.96,1551.68
ITEM-1733,ORD-5672,PROD-228,8,379.58,3036.64
ITEM-1734,ORD-5673,PROD-216,10,644.09,6440.9
ITEM-1735,ORD-5673,PROD-253,2,190.77,381.54
ITEM-1736,ORD-5673,PROD-216,6,644.09,3864.54
ITEM-1737,ORD-5674,PROD-248,5,368.76,1843.8
ITEM-1738,ORD-5674,PROD-238,8,505.99,4047.92
ITEM-1739,ORD-5674,PROD-204,3,464.33,1392.99
ITEM-1740,ORD-5675,PROD-224,12,809.8,9717.6
ITEM-1741,ORD-5675,PROD-263,1,273.13,273.13
ITEM-1742,ORD-5676,PROD-262,10,240.03,2400.3
ITEM-1743,ORD-5676,PROD-240,10,143.3,1433.0
ITEM-1744,ORD-5676,PROD-258,6,661.73,3970.38
ITEM-1745,ORD-5676,PROD-249,8,317.99,2543.92
ITEM-1746,ORD-5677,PROD-220,12,226.7,2720.4
ITEM-1747,ORD-5677,PROD-242,2,83.53,167.06
ITEM-1748,ORD-5677,PROD-280,11,444.94,4894.34
ITEM-1749,ORD-5677,PROD-280,7,444.94,3114.58
ITEM-1750,ORD-5678,PROD-257,12,679.94,8159.28
ITEM-1751,ORD-5679,PROD-272,11,783.57,8619.27
ITEM-1752,ORD-5679,PROD-216,11,644.09,7084.99
ITEM-1753,ORD-5679,PROD-272,2,783.57,1567.14
ITEM-1754,ORD-5680,PROD-261,9,675.6,6080.4
ITEM-1755,ORD-5680,PROD-203,2,294.59,589.18
ITEM-1756,ORD-5681,PROD-269,10,109.97,1099.7
ITEM-1757,ORD-5682,PROD-244,7,200.58,1404.06
ITEM-1758,ORD-5683,PROD-215,2,281.06,562.12
ITEM-1759,ORD-5684,PROD-212,3,549.28,1647.84
ITEM-1760,ORD-5684,PROD-240,7,143.3,1003.1
ITEM-1761,ORD-5684,PROD-222,1,810.62,810.62
ITEM-1762,ORD-5685,PROD-213,6,579.99,3479.94
ITEM-1763,ORD-5685,PROD-219,7,370.83,2595.81
ITEM-1764,ORD-5685,PROD-242,5,83.53,417.65
ITEM-1765,ORD-5685,PROD-249,2,317.99,635.98
ITEM-1766,ORD-5686,PROD-215,5,281.06,1405.3
ITEM-1767,ORD-5686,PROD-208,6,102.81,616.86
ITEM-1768,ORD-5686,PROD-260,9,347.74,3129.66
ITEM-1769,ORD-5686,PROD-253,2,190.77,381.54
ITEM-1770,ORD-5687,PROD-235,9,743.74,6693.66
ITEM-1771,ORD-5688,PROD-265,4,324.48,1297.92
ITEM-1772,ORD-5689,PROD-272,8,783.57,6268.56
ITEM-1773,ORD-5689,PROD-206,1,377.22,377.22
ITEM-1774,ORD-5689,PROD-260,10,347.74,3477.4
ITEM-1775,ORD-5689,PROD-238,11,505.99,5565.89
ITEM-1776,ORD-5690,PROD-245,11,395.72,4352.92
ITEM-1777,ORD-5690,PROD-228,10,379.58,3795.8
ITEM-1778,ORD-5690,PROD-266,5,791.47,3957.35
ITEM-1779,ORD-5690,PROD-206,3,377.22,1131.66
ITEM-1780,ORD-5691,PROD-256,4,583.81,2335.24
ITEM-1781,ORD-5691,PROD-279,9,296.71,2670.39
ITEM-1782,ORD-5691,PROD-241,11,535.01,5885.11
ITEM-1783,ORD-5692,PROD-244,4,200.58,802.32
ITEM-1784,ORD-5692,PROD-259,10,302.83,3028.3
ITEM-1785,ORD-5692,PROD-243,1,558.33,558.33
ITEM-1786,ORD-5693,PROD-201,1,595.65,595.65
ITEM-1787,ORD-5693,PROD-223,7,361.67,2531.69
ITEM-1788,ORD-5693,PROD-272,12,783.57,9402.84
ITEM-1789,ORD-5693,PROD-263,7,273.13,1911.91
ITEM-1790,ORD-5694,PROD-246,7,67.93,475.51
ITEM-1791,ORD-5695,PROD-257,1,679.94,679.94
