invoice_id,customer_id,order_id,issue_date,due_date,amount,status
INV-3975,CUST-1028,ORD-5975,2026-08-19,2026-09-18,5361.12,Pending
INV-3976,CUST-1056,ORD-5976,2026-08-23,2026-09-22,3350.7,Pending
INV-3977,CUST-1113,ORD-5977,2026-08-19,2026-09-18,8822.58,Pending
INV-3978,CUST-1075,ORD-5978,2026-08-06,2026-09-05,1017.64,Paid
INV-3979,CUST-1115,ORD-5979,2026-08-17,2026-09-16,10873.91,Pending
INV-3980,CUST-1033,ORD-5980,2026-08-09,2026-09-08,2201.05,Overdue
INV-3981,CUST-1060,ORD-5981,2026-09-04,2026-10-04,15393.35,Pending
INV-3982,CUST-1046,ORD-5982,2026-08-28,2026-09-27,10603.28,Pending
INV-3983,CUST-1101,ORD-5983,2026-08-16,2026-09-15,5602.99,Pending
INV-3984,CUST-1052,ORD-5984,2026-09-12,2026-10-12,4577.17,Pending
INV-3985,CUST-1111,ORD-5985,2026-08-04,2026-09-03,5968.44,Paid
INV-3986,CUST-1029,ORD-5986,2026-09-10,2026-10-10,11824.08,Pending
INV-3987,CUST-1020,ORD-5987,2026-09-08,2026-10-08,2075.36,Pending
INV-3988,CUST-1057,ORD-5988,2026-08-26,2026-09-25,2423.4,Pending
INV-3989,CUST-1105,ORD-5989,2026-08-16,2026-09-15,11336.57,Pending
INV-3990,CUST-1082,ORD-5990,2026-08-02,2026-09-01,11999.82,Paid
INV-3991,CUST-1038,ORD-5991,2026-08-19,2026-09-18,6771.52,Pending
INV-3992,CUST-1036,ORD-5992,2026-08-26,2026-09-25,2434.18,Pending
INV-3993,CUST-1004,ORD-5993,2026-08-19,2026-09-18,3814.51,Pending
INV-3994,CUST-1039,ORD-5994,2026-08-03,2026-09-02,5303.13,Paid
INV-3995,CUST-1045,ORD-5995,2026-09-03,2026-10-03,3978.37,Pending
INV-3996,CUST-1084,ORD-5996,2026-09-06,2026-10-06,5930.82,Pending
INV-3997,CUST-1085,ORD-5997,2026-08-12,2026-09-11,8307.52,Paid
INV-3998,CUST-1006,ORD-5998,2026-08-02,2026-09-01,8549.33,Paid
INV-3999,CUST-1102,ORD-5999,2026-08-16,2026-09-15,3231.7,Pending
INV-4000,CUST-1015,ORD-6000,2026-08-03,2026-09-02,9879.76,Paid
INV-4001,CUST-1026,ORD-6001,2026-08-13,2026-09-12,16867.68,Paid
INV-4002,CUST-1004,ORD-6002,2026-09-10,2026-10-10,663.16,Pending
INV-4003,CUST-1073,ORD-6003,2026-09-04,2026-10-04,13702.2,Pending
INV-4004,CUST-1065,ORD-6004,2026-08-23,2026-09-22,4440.85,Pending
INV-4005,CUST-1073,ORD-6005,2026-08-06,2026-09-05,9258.9,Paid
INV-4006,CUST-1106,ORD-6006,2026-08-19,2026-09-18,5379.63,Pending
INV-4007,CUST-1065,ORD-6007,2026-08-20,2026-09-19,3788.88,Pending
INV-4008,CUST-1061,ORD-6008,2026-08-17,2026-09-16,559.44,Pending
INV-4009,CUST-1026,ORD-6009,2026-08-22,2026-09-21,12110.07,Pending
INV-4010,CUST-1064,ORD-6010,2026-08-05,2026-09-04,791.44,Paid
INV-4011,CUST-1062,ORD-6011,2026-08-09,2026-09-08,271.18,Paid
INV-4012,CUST-1045,ORD-6012,2026-08-28,2026-09-27,3475.98,Pending
INV-4013,CUST-1088,ORD-6013,2026-08-02,2026-09-01,12824.41,Paid
INV-4014,CUST-1115,ORD-6014,2026-09-09,2026-10-09,4507.45,Pending
INV-4015,CUST-1053,ORD-6015,2026-09-04,2026-10-04,1653.36,Pending
INV-4016,CUST-1010,ORD-6016,2026-08-04,2026-09-03,12863.72,Paid
INV-4017,CUST-1085,ORD-6017,2026-08-08,2026-09-07,876.15,Paid
INV-4018,CUST-1095,ORD-6018,2026-08-23,2026-09-22,15058.4,Pending
INV-4019,CUST-1014,ORD-6019,2026-08-04,2026-09-03,6714.38,Paid
INV-4020,CUST-1048,ORD-6020,2026-08-10,2026-09-09,8085.0,Paid
INV-4021,CUST-1036,ORD-6021,2026-09-07,2026-10-07,6757.27,Pending
INV-4022,CUST-1050,ORD-6022,2026-08-29,2026-09-28,13549.92,Pending
INV-4023,CUST-1007,ORD-6023,2026-09-12,2026-10-12,1894.44,Pending
INV-4024,CUST-1104,ORD-6024,2026-09-07,2026-10-07,2406.96,Pending
INV-4025,CUST-1111,ORD-6025,2026-08-28,2026-09-27,5388.88,Pending
INV-4026,CUST-1060,ORD-6026,2026-08-28,2026-09-27,10506.44,Pending
INV-4027,CUST-1103,ORD-6027,2026-08-18,2026-09-17,3584.5,Pending
INV-4028,CUST-1079,ORD-6028,2026-08-18,2026-09-17,7857.01,Pending
INV-4029,CUST-1042,ORD-6029,2026-08-17,2026-09-16,1918.86,Pending
INV-4030,CUST-1053,ORD-6030,2026-08-04,2026-09-03,3087.5,Paid
INV-4031,CUST-1024,ORD-6031,2026-08-17,2026-09-16,3587.13,Pending
INV-4032,CUST-1007,ORD-6032,2026-08-15,2026-09-14,8907.8,Pending
INV-4033,CUST-1075,ORD-6033,2026-08-21,2026-09-20,2147.27,Pending
INV-4034,CUST-1070,ORD-6034,2026-08-03,2026-09-02,2368.51,Paid
INV-4035,CUST-1031,ORD-6035,2026-08-14,2026-09-13,3236.66,Pending
INV-4036,CUST-1101,ORD-6036,2026-08-24,2026-09-23,9771.73,Pending
INV-4037,CUST-1117,ORD-6037,2026-09-07,2026-10-07,346.96,Pending
INV-4038,CUST-1092,ORD-6038,2026-09-02,2026-10-02,5101.41,Pending
INV-4039,CUST-1120,ORD-6039,2026-08-15,2026-09-14,21249.45,Pending
INV-4040,CUST-1057,ORD-6040,2026-08-21,2026-09-20,4275.54,Pending
INV-4041,CUST-1030,ORD-6041,2026-08-30,2026-09-29,6672.48,Pending
INV-4042,CUST-1011,ORD-6042,2026-08-23,2026-09-22,5688.32,Pending
INV-4043,CUST-1030,ORD-6043,2026-08-29,2026-09-28,2074.67,Pending
INV-4044,CUST-1086,ORD-6044,2026-08-09,2026-09-08,3581.55,Paid
INV-4045,CUST-1064,ORD-6045,2026-09-10,2026-10-10,1924.07,Pending
INV-4046,CUST-1017,ORD-6046,2026-08-03,2026-09-02,1621.24,Paid
INV-4047,CUST-1116,ORD-6047,2026-08-28,2026-09-27,5855.4,Pending
INV-4048,CUST-1044,ORD-6048,2026-08-22,2026-09-21,754.44,Pending
INV-4049,CUST-1117,ORD-6049,2026-08-27,2026-09-26,17185.49,Pending
INV-4050,CUST-1011,ORD-6050,2026-08-10,2026-09-09,6043.08,Paid
INV-4051,CUST-1039,ORD-6051,2026-09-01,2026-10-01,4904.37,Pending
INV-4052,CUST-1066,ORD-6052,2026-08-28,2026-09-27,8293.47,Pending
INV-4053,CUST-1067,ORD-6053,2026-08-18,2026-09-17,7627.12,Pending
INV-4054,CUST-1057,ORD-6054,2026-08-15,2026-09-14,3838.07,Pending
INV-4055,CUST-1071,ORD-6055,2026-09-02,2026-10-02,399.46,Pending
INV-4056,CUST-1103,ORD-6056,2026-08-13,2026-09-12,13848.74,Paid
INV-4057,CUST-1092,ORD-6057,2026-08-08,2026-09-07,8786.1,Paid
INV-4058,CUST-1021,ORD-6058,2026-09-02,2026-10-02,14140.06,Pending
INV-4059,CUST-1056,ORD-6059,2026-08-07,2026-09-06,2457.86,Paid
INV-4060,CUST-1087,ORD-6060,2026-08-13,2026-09-12,14053.94,Paid
INV-4061,CUST-1056,ORD-6061,2026-08-05,2026-09-04,7690.55,Paid
INV-4062,CUST-1075,ORD-6062,2026-08-16,2026-09-15,6870.17,Pending
INV-4063,CUST-1102,ORD-6063,2026-09-10,2026-10-10,4753.62,Pending
INV-4064,CUST-1032,ORD-6064,2026-09-12,2026-10-12,2893.36,Pending
INV-4065,CUST-1091,ORD-6065,2026-08-09,2026-09-08,7458.15,Paid
INV-4066,CUST-1034,ORD-6066,2026-08-21,2026-09-20,12521.64,Pending
INV-4067,CUST-1082,ORD-6067,2026-08-03,2026-09-02,4711.06,Paid
INV-4068,CUST-1070,ORD-6068,2026-08-02,2026-09-01,17512.28,Paid
INV-4069,CUST-1021,ORD-6069,2026-09-04,2026-10-04,3730.53,Pending
INV-4070,CUST-1071,ORD-6070,2026-08-16,2026-09-15,2651.31,Pending
INV-4071,CUST-1051,ORD-6071,2026-09-01,2026-10-01,3401.87,Pending
INV-4072,CUST-1035,ORD-6072,2026-08-08,2026-09-07,8059.22,Paid
INV-4073,CUST-1107,ORD-6073,2026-09-04,2026-10-04,12884.96,Pending
INV-4074,CUST-1110,ORD-6074,2026-08-20,2026-09-19,14160.81,Pending
INV-4075,CUST-1074,ORD-6075,2026-08-31,2026-09-30,8830.61,Pending
INV-4076,CUST-1117,ORD-6076,2026-09-04,2026-10-04,4510.55,Pending
INV-4077,CUST-1098,ORD-6077,2026-09-04,2026-10-04,13336.43,Pending
INV-4078,CUST-1083,ORD-6078,2026-08-20,2026-09-19,2538.73,Pending
INV-4079,CUST-1076,ORD-6079,2026-08-16,2026-09-15,8348.0,Pending
INV-4080,CUST-1008,ORD-6080,2026-09-01,2026-10-01,8330.08,Pending
INV-4081,CUST-1035,ORD-6081,2026-08-14,2026-09-13,17588.27,Pending
INV-4082,CUST-1072,ORD-6082,2026-08-06,2026-09-05,8278.9,Paid
INV-4083,CUST-1114,ORD-6083,2026-08-28,2026-09-27,6071.28,Pending
INV-4084,CUST-1052,ORD-6084,2026-08-01,2026-08-31,2919.05,Paid
INV-4085,CUST-1114,ORD-6085,2026-08-24,2026-09-23,3360.82,Pending
INV-4086,CUST-1092,ORD-6086,2026-08-24,2026-09-23,9800.88,Pending
INV-4087,CUST-1002,ORD-6087,2026-08-21,2026-09-20,1916.51,Pending
INV-4088,CUST-1026,ORD-6088,2026-08-07,2026-09-06,6716.84,Paid
INV-4089,CUST-1045,ORD-6089,2026-09-10,2026-10-10,4832.45,Pending
INV-4090,CUST-1072,ORD-6090,2026-09-04,2026-10-04,2205.7,Pending
INV-4091,CUST-1023,ORD-6091,2026-08-17,2026-09-16,1745.64,Pending
INV-4092,CUST-1099,ORD-6092,2026-08-25,2026-09-24,6776.83,Pending
INV-4093,CUST-1012,ORD-6093,2026-09-09,2026-10-09,10058.86,Pending
INV-4094,CUST-1104,ORD-6094,2026-08-29,2026-09-28,10988.71,Pending
INV-4095,CUST-1046,ORD-6095,2026-08-20,2026-09-19,10364.48,Pending
INV-4096,CUST-1108,ORD-6096,2026-08-28,2026-09-27,20046.1,Pending
INV-4097,CUST-1004,ORD-6097,2026-08-24,2026-09-23,4671.17,Pending
INV-4098,CUST-1120,ORD-6098,2026-08-01,2026-08-31,10100.84,Paid
INV-4099,CUST-1078,ORD-6099,2026-08-18,2026-09-17,8274.95,Pending
INV-4100,CUST-1106,ORD-6100,2026-08-02,2026-09-01,10117.51,Paid
INV-4101,CUST-1095,ORD-6101,2026-08-12,2026-09-11,1221.48,Paid
INV-4102,CUST-1013,ORD-6102,2026-09-04,2026-10-04,5328.06,Pending
INV-4103,CUST-1116,ORD-6103,2026-09-07,2026-10-07,1587.32,Pending
INV-4104,CUST-1025,ORD-6104,2026-09-02,2026-10-02,4049.47,Pending
INV-4105,CUST-1053,ORD-6105,2026-08-12,2026-09-11,716.5,Paid
INV-4106,CUST-1073,ORD-6106,2026-08-06,2026-09-05,9744.34,Paid
INV-4107,CUST-1082,ORD-6107,2026-08-24,2026-09-23,2594.2,Pending
INV-4108,CUST-1040,ORD-6108,2026-08-04,2026-09-03,6943.82,Paid
INV-4109,CUST-1023,ORD-6109,2026-08-19,2026-09-18,11501.82,Pending
INV-4110,CUST-1107,ORD-6110,2026-09-10,2026-10-10,2273.31,Pending
INV-4111,CUST-1104,ORD-6111,2026-08-19,2026-09-18,7573.68,Pending
INV-4112,CUST-1060,ORD-6112,2026-08-17,2026-09-16,1506.67,Pending
INV-4113,CUST-1018,ORD-6113,2026-08-30,2026-09-29,8031.93,Pending
INV-4114,CUST-1081,ORD-6114,2026-08-23,2026-09-22,8235.9,Pending
INV-4115,CUST-1117,ORD-6115,2026-08-23,2026-09-22,3939.46,Pending
INV-4116,CUST-1059,ORD-6116,2026-09-07,2026-10-07,9700.52,Pending
INV-4117,CUST-1006,ORD-6117,2026-08-15,2026-09-14,4275.18,Pending
INV-4118,CUST-1052,ORD-6118,2026-09-07,2026-10-07,5836.41,Pending
INV-4119,CUST-1073,ORD-6119,2026-08-09,2026-09-08,4935.94,Paid
INV-4120,CUST-1085,ORD-6120,2026-08-10,2026-09-09,2013.03,Overdue
INV-4121,CUST-1056,ORD-6121,2026-08-06,2026-09-05,9466.62,Paid
INV-4122,CUST-1071,ORD-6122,2026-08-26,2026-09-25,6527.54,Pending
INV-4123,CUST-1115,ORD-6123,2026-08-19,2026-09-18,7028.36,Pending
INV-4124,CUST-1023,ORD-6124,2026-08-16,2026-09-15,10557.94,Pending
INV-4125,CUST-1030,ORD-6125,2026-08-09,2026-09-08,3932.28,Paid
INV-4126,CUST-1024,ORD-6126,2026-08-28,2026-09-27,2522.1,Pending
INV-4127,CUST-1051,ORD-6127,2026-09-03,2026-10-03,10454.75,Pending
INV-4128,CUST-1065,ORD-6128,2026-08-25,2026-09-24,7684.61,Pending
INV-4129,CUST-1104,ORD-6129,2026-08-29,2026-09-28,14166.41,Pending
INV-4130,CUST-1069,ORD-6130,2026-08-25,2026-09-24,226.7,Pending
INV-4131,CUST-1034,ORD-6131,2026-08-13,2026-09-12,5261.99,Paid
INV-4132,CUST-1055,ORD-6132,2026-08-22,2026-09-21,9446.13,Pending
INV-4133,CUST-1058,ORD-6133,2026-08-21,2026-09-20,798.92,Pending
INV-4134,CUST-1069,ORD-6134,2026-08-26,2026-09-25,2586.06,Pending
INV-4135,CUST-1064,ORD-6135,2026-08-28,2026-09-27,10917.22,Pending
INV-4136,CUST-1010,ORD-6136,2026-08-21,2026-09-20,3708.3,Pending
INV-4137,CUST-1066,ORD-6137,2026-08-06,2026-09-05,8149.3,Paid
INV-4138,CUST-1074,ORD-6138,2026-08-17,2026-09-16,5880.84,Pending
INV-4139,CUST-1036,ORD-6139,2026-08-12,2026-09-11,607.18,Paid
INV-4140,CUST-1053,ORD-6140,2026-08-14,2026-09-13,12383.8,Pending
INV-4141,CUST-1003,ORD-6141,2026-08-21,2026-09-20,1483.55,Pending
INV-4142,CUST-1076,ORD-6142,2026-08-27,2026-09-26,9117.26,Pending
INV-4143,CUST-1045,ORD-6143,2026-08-29,2026-09-28,13868.83,Pending
INV-4144,CUST-1085,ORD-6144,2026-09-06,2026-10-06,10110.56,Pending
INV-4145,CUST-1087,ORD-6145,2026-08-30,2026-09-29,12555.6,Pending
INV-4146,CUST-1056,ORD-6146,2026-08-27,2026-09-26,13357.27,Pending
INV-4147,CUST-1078,ORD-6147,2026-08-08,2026-09-07,12414.97,Paid
INV-4148,CUST-1097,ORD-6148,2026-08-14,2026-09-13,11008.13,Pending
INV-4149,CUST-1051,ORD-6149,2026-08-15,2026-09-14,6564.49,Pending
INV-4150,CUST-1098,ORD-6150,2026-08-30,2026-09-29,13491.88,Pending
INV-4151,CUST-1053,ORD-6151,2026-08-13,2026-09-12,1779.76,Paid
INV-4152,CUST-1077,ORD-6152,2026-09-06,2026-10-06,835.3,Pending
INV-4153,CUST-1073,ORD-6153,2026-09-10,2026-10-10,368.76,Pending
INV-4154,CUST-1059,ORD-6154,2026-08-24,2026-09-23,10267.86,Pending
INV-4155,CUST-1009,ORD-6155,2026-08-02,2026-09-01,7537.08,Paid
INV-4156,CUST-1032,ORD-6156,2026-08-30,2026-09-29,1025.64,Pending
INV-4157,CUST-1061,ORD-6157,2026-08-25,2026-09-24,4686.24,Pending
INV-4158,CUST-1062,ORD-6158,2026-08-04,2026-09-03,18450.19,Paid
INV-4159,CUST-1098,ORD-6159,2026-09-07,2026-10-07,4221.58,Pending
INV-4160,CUST-1027,ORD-6160,2026-08-17,2026-09-16,3590.62,Pending
INV-4161,CUST-1043,ORD-6161,2026-08-29,2026-09-28,1501.43,Pending
INV-4162,CUST-1113,ORD-6162,2026-08-24,2026-09-23,9149.75,Pending
INV-4163,CUST-1020,ORD-6163,2026-08-09,2026-09-08,6162.83,Paid
INV-4164,CUST-1034,ORD-6164,2026-08-24,2026-09-23,11477.9,Pending
INV-4165,CUST-1049,ORD-6165,2026-09-01,2026-10-01,7296.16,Pending
INV-4166,CUST-1086,ORD-6166,2026-08-05,2026-09-04,2396.78,Paid
INV-4167,CUST-1026,ORD-6167,2026-08-23,2026-09-22,12009.65,Pending
INV-4168,CUST-1081,ORD-6168,2026-08-07,2026-09-06,6693.66,Paid
INV-4169,CUST-1058,ORD-6169,2026-09-06,2026-10-06,12311.8,Pending
INV-4170,CUST-1089,ORD-6170,2026-08-30,2026-09-29,433.7,Pending
INV-4171,CUST-1012,ORD-6171,2026-08-13,2026-09-12,1096.09,Paid
INV-4172,CUST-1062,ORD-6172,2026-08-30,2026-09-29,5885.11,Pending
INV-4173,CUST-1062,ORD-6173,2026-08-08,2026-09-07,2702.4,Paid
INV-4174,CUST-1077,ORD-6174,2026-09-01,2026-10-01,6002.15,Pending
INV-4175,CUST-1100,ORD-6175,2026-09-11,2026-10-11,13005.89,Pending
INV-4176,CUST-1039,ORD-6176,2026-08-17,2026-09-16,8055.03,Pending
INV-4177,CUST-1057,ORD-6177,2026-08-08,2026-09-07,11677.14,Paid
INV-4178,CUST-1044,ORD-6178,2026-09-10,2026-10-10,724.52,Pending
INV-4179,CUST-1099,ORD-6179,2026-09-03,2026-10-03,3462.0,Pending
INV-4180,CUST-1087,ORD-6180,2026-08-10,2026-09-09,3117.16,Paid
INV-4181,CUST-1067,ORD-6181,2026-08-31,2026-09-30,8367.99,Pending
INV-4182,CUST-1107,ORD-6182,2026-08-21,2026-09-20,9873.81,Pending
INV-4183,CUST-1046,ORD-6183,2026-09-11,2026-10-11,4186.05,Pending
INV-4184,CUST-1072,ORD-6184,2026-09-05,2026-10-05,7404.16,Pending
INV-4185,CUST-1032,ORD-6185,2026-08-11,2026-09-10,17377.1,Paid
INV-4186,CUST-1008,ORD-6186,2026-08-07,2026-09-06,6346.65,Paid
INV-4187,CUST-1100,ORD-6187,2026-08-27,2026-09-26,5162.2,Pending
INV-4188,CUST-1057,ORD-6188,2026-08-16,2026-09-15,14007.78,Pending
INV-4189,CUST-1110,ORD-6189,2026-08-24,2026-09-23,6249.76,Pending
INV-4190,CUST-1043,ORD-6190,2026-08-13,2026-09-12,12104.96,Paid
INV-4191,CUST-1103,ORD-6191,2026-08-04,2026-09-03,4748.82,Paid
INV-4192,CUST-1065,ORD-6192,2026-08-21,2026-09-20,12217.95,Pending
INV-4193,CUST-1100,ORD-6193,2026-08-08,2026-09-07,3442.94,Paid
INV-4194,CUST-1099,ORD-6194,2026-08-28,2026-09-27,20458.92,Pending
INV-4195,CUST-1059,ORD-6195,2026-09-03,2026-10-03,2267.6,Pending
INV-4196,CUST-1080,ORD-6196,2026-08-25,2026-09-24,3647.16,Pending
INV-4197,CUST-1034,ORD-6197,2026-08-15,2026-09-14,5296.02,Pending
INV-4198,CUST-1025,ORD-6198,2026-08-10,2026-09-09,5885.31,Paid
INV-4199,CUST-1042,ORD-6199,2026-08-21,2026-09-20,5631.93,Pending
INV-4200,CUST-1120,ORD-6200,2026-08-14,2026-09-13,1112.32,Pending
