order_id,customer_id,order_date,status,total_amount,shipping_method,payment_terms
ORD-5857,CUST-1029,2026-08-03 16:00:00,Delivered,2360.14,Ground Freight,Net 30
ORD-5858,CUST-1032,2026-08-14 16:00:00,Delivered,6552.15,Expedited Air,Net 30
ORD-5859,CUST-1078,2026-08-24 13:00:00,Delivered,3849.2,Ground Freight,Net 30
ORD-5860,CUST-1115,2026-09-09 12:00:00,Shipped,9251.91,Expedited Air,Net 30
ORD-5861,CUST-1069,2026-09-12 17:00:00,Shipped,3497.89,Ground Freight,Net 30
ORD-5862,CUST-1029,2026-08-21 12:00:00,Delivered,10467.19,Expedited Air,Net 30
ORD-5863,CUST-1094,2026-08-28 13:00:00,Delivered,1528.2,Ground Freight,Net 30
ORD-5864,CUST-1105,2026-08-12 11:00:00,Delivered,12178.3,Expedited Air,Net 30
ORD-5865,CUST-1010,2026-08-28 11:00:00,Delivered,7542.3,Expedited Air,Net 30
ORD-5866,CUST-1015,2026-08-01 18:00:00,Delivered,775.84,Ground Freight,Net 30
ORD-5867,CUST-1077,2026-08-01 08:00:00,Delivered,3788.88,Ground Freight,Net 30
ORD-5868,CUST-1062,2026-09-06 15:00:00,Delivered,1579.89,Ground Freight,Net 30
ORD-5869,CUST-1070,2026-08-18 18:00:00,Delivered,294.59,Ground Freight,Net 30
ORD-5870,CUST-1038,2026-08-07 16:00:00,Delivered,3244.86,Ground Freight,Net 30
ORD-5871,CUST-1118,2026-08-25 18:00:00,Delivered,819.39,Ground Freight,Net 30
ORD-5872,CUST-1014,2026-08-19 13:00:00,Delivered,1780.26,Ground Freight,Net 30
ORD-5873,CUST-1119,2026-08-06 08:00:00,Delivered,5833.79,Expedited Air,Net 30
ORD-5874,CUST-1115,2026-09-12 18:00:00,Shipped,8966.06,Expedited Air,Net 30
ORD-5875,CUST-1111,2026-08-10 18:00:00,Delivered,5180.79,Expedited Air,Net 30
ORD-5876,CUST-1055,2026-08-18 10:00:00,Delivered,250.59,Ground Freight,Net 30
ORD-5877,CUST-1046,2026-08-21 15:00:00,Delivered,10094.93,Expedited Air,Net 30
ORD-5878,CUST-1064,2026-09-04 16:00:00,Delivered,8351.75,Expedited Air,Net 30
ORD-5879,CUST-1090,2026-08-06 11:00:00,Delivered,10418.7,Expedited Air,Net 30
ORD-5880,CUST-1047,2026-08-09 12:00:00,Delivered,9666.79,Expedited Air,Net 30
ORD-5881,CUST-1094,2026-08-02 14:00:00,Delivered,12739.56,Expedited Air,Net 30
ORD-5882,CUST-1019,2026-08-24 10:00:00,Delivered,1037.68,Ground Freight,Net 30
ORD-5883,CUST-1107,2026-08-27 10:00:00,Delivered,9775.68,Expedited Air,Net 30
ORD-5884,CUST-1061,2026-08-27 13:00:00,Delivered,3595.39,Ground Freight,Net 30
ORD-5885,CUST-1021,2026-08-01 14:00:00,Delivered,7100.23,Expedited Air,Net 30
ORD-5886,CUST-1049,2026-08-09 11:00:00,Delivered,22253.26,Expedited Air,Net 30
ORD-5887,CUST-1084,2026-09-11 14:00:00,Processing,7669.94,Expedited Air,Net 30
ORD-5888,CUST-1100,2026-08-22 08:00:00,Delivered,1558.21,Ground Freight,Net 30
ORD-5889,CUST-1077,2026-08-01 12:00:00,Delivered,3452.32,Ground Freight,Net 30
ORD-5890,CUST-1006,2026-09-06 15:00:00,Delivered,4020.84,Ground Freight,Net 30
ORD-5891,CUST-1002,2026-08-23 12:00:00,Delivered,8726.72,Expedited Air,Net 30
ORD-5892,CUST-1013,2026-09-02 10:00:00,Delivered,5925.08,Expedited Air,Net 30
ORD-5893,CUST-1112,2026-08-03 12:00:00,Delivered,3189.18,Ground Freight,Net 30
ORD-5894,CUST-1084,2026-08-10 10:00:00,Delivered,8159.29,Expedited Air,Net 30
ORD-5895,CUST-1027,2026-09-09 17:00:00,Shipped,2267.0,Ground Freight,Net 30
ORD-5896,CUST-1099,2026-08-20 16:00:00,Delivered,698.76,Ground Freight,Net 30
ORD-5897,CUST-1022,2026-08-19 10:00:00,Delivered,3087.5,Ground Freight,Net 30
ORD-5898,CUST-1012,2026-08-05 10:00:00,Delivered,9408.16,Expedited Air,Net 30
ORD-5899,CUST-1053,2026-09-09 18:00:00,Shipped,11994.34,Expedited Air,Net 30
ORD-5900,CUST-1065,2026-08-29 12:00:00,Delivered,4894.34,Ground Freight,Net 30
ORD-5901,CUST-1090,2026-09-05 08:00:00,Delivered,2309.87,Ground Freight,Net 30
ORD-5902,CUST-1110,2026-08-05 11:00:00,Delivered,10782.5,Expedited Air,Net 30
ORD-5903,CUST-1014,2026-08-26 14:00:00,Delivered,1978.02,Ground Freight,Net 30
ORD-5904,CUST-1063,2026-08-14 15:00:00,Delivered,2470.0,Ground Freight,Net 30
ORD-5905,CUST-1020,2026-08-31 10:00:00,Delivered,6282.5,Expedited Air,Net 30
ORD-5906,CUST-1120,2026-08-24 14:00:00,Delivered,6953.33,Expedited Air,Net 30
ORD-5907,CUST-1019,2026-08-05 12:00:00,Delivered,7851.69,Expedited Air,Net 30
ORD-5908,CUST-1097,2026-08-20 10:00:00,Delivered,4690.28,Ground Freight,Net 30
ORD-5909,CUST-1090,2026-08-28 13:00:00,Delivered,13515.12,Expedited Air,Net 30
ORD-5910,CUST-1086,2026-08-21 08:00:00,Delivered,3004.77,Ground Freight,Net 30
ORD-5911,CUST-1034,2026-09-03 08:00:00,Delivered,11500.45,Expedited Air,Net 30
ORD-5912,CUST-1090,2026-09-04 10:00:00,Delivered,7375.18,Expedited Air,Net 30
ORD-5913,CUST-1115,2026-08-20 16:00:00,Delivered,3843.18,Ground Freight,Net 30
ORD-5914,CUST-1053,2026-08-23 13:00:00,Delivered,4891.09,Ground Freight,Net 30
ORD-5915,CUST-1021,2026-09-04 14:00:00,Delivered,14416.72,Expedited Air,Net 30
ORD-5916,CUST-1012,2026-09-11 08:00:00,Processing,18673.25,Expedited Air,Net 30
ORD-5917,CUST-1029,2026-08-30 16:00:00,Delivered,7739.67,Expedited Air,Net 30
ORD-5918,CUST-1048,2026-08-15 16:00:00,Delivered,15812.83,Expedited Air,Net 30
ORD-5919,CUST-1116,2026-08-27 08:00:00,Delivered,1392.99,Ground Freight,Net 30
ORD-5920,CUST-1105,2026-09-08 13:00:00,Processing,15926.43,Expedited Air,Net 30
ORD-5921,CUST-1103,2026-09-06 14:00:00,Delivered,7895.33,Expedited Air,Net 30
ORD-5922,CUST-1021,2026-08-28 11:00:00,Delivered,1745.64,Ground Freight,Net 30
ORD-5923,CUST-1074,2026-08-26 18:00:00,Delivered,3742.2,Ground Freight,Net 30
ORD-5924,CUST-1002,2026-09-10 17:00:00,Shipped,5274.78,Expedited Air,Net 30
ORD-5925,CUST-1082,2026-09-10 13:00:00,Processing,12213.96,Expedited Air,Net 30
ORD-5926,CUST-1099,2026-08-17 18:00:00,Delivered,617.5,Ground Freight,Net 30
ORD-5927,CUST-1003,2026-09-10 17:00:00,Processing,2248.48,Ground Freight,Net 30
ORD-5928,CUST-1034,2026-08-12 09:00:00,Delivered,2096.28,Ground Freight,Net 30
ORD-5929,CUST-1102,2026-08-02 14:00:00,Delivered,3004.43,Ground Freight,Net 30
ORD-5930,CUST-1114,2026-08-21 18:00:00,Delivered,11960.82,Expedited Air,Net 30
ORD-5931,CUST-1016,2026-08-22 13:00:00,Delivered,9036.14,Expedited Air,Net 30
ORD-5932,CUST-1004,2026-09-04 08:00:00,Delivered,3401.72,Ground Freight,Net 30
ORD-5933,CUST-1018,2026-08-15 09:00:00,Delivered,4678.82,Ground Freight,Net 30
ORD-5934,CUST-1091,2026-09-05 18:00:00,Delivered,12158.83,Expedited Air,Net 30
ORD-5935,CUST-1023,2026-08-13 18:00:00,Delayed,9694.56,Expedited Air,Net 30
ORD-5936,CUST-1055,2026-09-08 12:00:00,Shipped,2812.54,Ground Freight,Net 30
ORD-5937,CUST-1022,2026-08-03 16:00:00,Delivered,14287.08,Expedited Air,Net 30
ORD-5938,CUST-1104,2026-08-21 14:00:00,Delivered,972.64,Ground Freight,Net 30
ORD-5939,CUST-1019,2026-08-21 09:00:00,Delivered,6420.12,Expedited Air,Net 30
ORD-5940,CUST-1028,2026-08-30 17:00:00,Delivered,4999.09,Ground Freight,Net 30
ORD-5941,CUST-1028,2026-08-07 16:00:00,Delayed,9424.58,Expedited Air,Net 30
ORD-5942,CUST-1026,2026-08-04 15:00:00,Delivered,16366.5,Expedited Air,Net 30
ORD-5943,CUST-1074,2026-08-02 12:00:00,Delivered,232.5,Ground Freight,Net 30
ORD-5944,CUST-1005,2026-09-04 16:00:00,Delivered,2206.38,Ground Freight,Net 30
ORD-5945,CUST-1061,2026-08-07 14:00:00,Delivered,5468.63,Expedited Air,Net 30
ORD-5946,CUST-1039,2026-08-30 15:00:00,Delivered,3687.6,Ground Freight,Net 30
ORD-5947,CUST-1029,2026-08-04 08:00:00,Delivered,3962.32,Ground Freight,Net 30
ORD-5948,CUST-1116,2026-08-24 16:00:00,Delivered,3350.7,Ground Freight,Net 30
ORD-5949,CUST-1007,2026-08-20 09:00:00,Delivered,17701.81,Expedited Air,Net 30
ORD-5950,CUST-1075,2026-08-30 09:00:00,Delivered,7607.18,Expedited Air,Net 30
ORD-5951,CUST-1016,2026-09-03 16:00:00,Delivered,3225.65,Ground Freight,Net 30
ORD-5952,CUST-1029,2026-08-06 12:00:00,Delivered,11656.26,Expedited Air,Net 30
ORD-5953,CUST-1064,2026-08-04 11:00:00,Delivered,3036.64,Ground Freight,Net 30
ORD-5954,CUST-1044,2026-08-14 17:00:00,Delivered,7091.03,Expedited Air,Net 30
ORD-5955,CUST-1029,2026-08-24 14:00:00,Delivered,8882.28,Expedited Air,Net 30
ORD-5956,CUST-1112,2026-09-06 18:00:00,Delivered,2966.64,Ground Freight,Net 30
ORD-5957,CUST-1031,2026-08-02 15:00:00,Delivered,8175.34,Expedited Air,Net 30
ORD-5958,CUST-1016,2026-09-05 09:00:00,Delivered,6193.5,Expedited Air,Net 30
ORD-5959,CUST-1007,2026-08-29 12:00:00,Delivered,5711.35,Expedited Air,Net 30
ORD-5960,CUST-1052,2026-08-12 17:00:00,Delivered,9815.54,Expedited Air,Net 30
ORD-5961,CUST-1029,2026-08-08 08:00:00,Delivered,1162.5,Ground Freight,Net 30
ORD-5962,CUST-1036,2026-08-15 17:00:00,Delivered,12674.92,Expedited Air,Net 30
ORD-5963,CUST-1082,2026-08-19 17:00:00,Delivered,12039.02,Expedited Air,Net 30
ORD-5964,CUST-1022,2026-08-21 18:00:00,Delivered,2431.86,Ground Freight,Net 30
ORD-5965,CUST-1019,2026-08-01 18:00:00,Delivered,12139.23,Expedited Air,Net 30
ORD-5966,CUST-1075,2026-08-01 15:00:00,Delivered,1728.42,Ground Freight,Net 30
ORD-5967,CUST-1065,2026-08-11 10:00:00,Delivered,2899.95,Ground Freight,Net 30
ORD-5968,CUST-1045,2026-09-04 12:00:00,Delivered,8149.17,Expedited Air,Net 30
ORD-5969,CUST-1015,2026-08-18 18:00:00,Delivered,2595.81,Ground Freight,Net 30
ORD-5970,CUST-1019,2026-08-23 15:00:00,Delivered,5188.4,Expedited Air,Net 30
ORD-5971,CUST-1027,2026-08-06 11:00:00,Delivered,7542.68,Expedited Air,Net 30
ORD-5972,CUST-1054,2026-08-18 12:00:00,Delivered,5415.84,Expedited Air,Net 30
ORD-5973,CUST-1016,2026-08-28 15:00:00,Delivered,4686.7,Ground Freight,Net 30
ORD-5974,CUST-1038,2026-09-09 16:00:00,Shipped,3387.42,Ground Freight,Net 30
ORD-5975,CUST-1028,2026-08-19 17:00:00,Delivered,5361.12,Expedited Air,Net 30
ORD-5976,CUST-1056,2026-08-23 18:00:00,Delivered,3350.7,Ground Freight,Net 30
ORD-5977,CUST-1113,2026-08-19 16:00:00,Delivered,8822.58,Expedited Air,Net 30
ORD-5978,CUST-1075,2026-08-06 12:00:00,Delivered,1017.64,Ground Freight,Net 30
ORD-5979,CUST-1115,2026-08-17 12:00:00,Delivered,10873.91,Expedited Air,Net 30
ORD-5980,CUST-1033,2026-08-09 14:00:00,Delivered,2201.05,Ground Freight,Net 30
ORD-5981,CUST-1060,2026-09-04 10:00:00,Delivered,15393.35,Expedited Air,Net 30
ORD-5982,CUST-1046,2026-08-28 15:00:00,Delivered,10603.28,Expedited Air,Net 30
ORD-5983,CUST-1101,2026-08-16 17:00:00,Delivered,5602.99,Expedited Air,Net 30
ORD-5984,CUST-1052,2026-09-12 08:00:00,Processing,4577.17,Ground Freight,Net 30
ORD-5985,CUST-1111,2026-08-04 09:00:00,Delivered,5968.44,Expedited Air,Net 30
ORD-5986,CUST-1029,2026-09-10 10:00:00,Processing,11824.08,Expedited Air,Net 30
ORD-5987,CUST-1020,2026-09-08 09:00:00,Processing,2075.36,Ground Freight,Net 30
ORD-5988,CUST-1057,2026-08-26 08:00:00,Delivered,2423.4,Ground Freight,Net 30
ORD-5989,CUST-1105,2026-08-16 16:00:00,Delivered,11336.57,Expedited Air,Net 30
ORD-5990,CUST-1082,2026-08-02 10:00:00,Delivered,11999.82,Expedited Air,Net 30
ORD-5991,CUST-1038,2026-08-19 18:00:00,Delivered,6771.52,Expedited Air,Net 30
ORD-5992,CUST-1036,2026-08-26 14:00:00,Delivered,2434.18,Ground Freight,Net 30
ORD-5993,CUST-1004,2026-08-19 15:00:00,Delivered,3814.51,Ground Freight,Net 30
ORD-5994,CUST-1039,2026-08-03 18:00:00,Delivered,5303.13,Expedited Air,Net 30
ORD-5995,CUST-1045,2026-09-03 14:00:00,Delivered,3978.37,Ground Freight,Net 30
ORD-5996,CUST-1084,2026-09-06 13:00:00,Delivered,5930.82,Expedited Air,Net 30
ORD-5997,CUST-1085,2026-08-12 17:00:00,Delivered,8307.52,Expedited Air,Net 30
ORD-5998,CUST-1006,2026-08-02 10:00:00,Delivered,8549.33,Expedited Air,Net 30
ORD-5999,CUST-1102,2026-08-16 09:00:00,Delivered,3231.7,Ground Freight,Net 30
ORD-6000,CUST-1015,2026-08-03 09:00:00,Delivered,9879.76,Expedited Air,Net 30
ORD-6001,CUST-1026,2026-08-13 12:00:00,Delivered,16867.68,Expedited Air,Net 30
ORD-6002,CUST-1004,2026-09-10 18:00:00,Processing,663.16,Ground Freight,Net 30
ORD-6003,CUST-1073,2026-09-04 09:00:00,Delivered,13702.2,Expedited Air,Net 30
ORD-6004,CUST-1065,2026-08-23 13:00:00,Delivered,4440.85,Ground Freight,Net 30
ORD-6005,CUST-1073,2026-08-06 10:00:00,Delivered,9258.9,Expedited Air,Net 30
ORD-6006,CUST-1106,2026-08-19 12:00:00,Delivered,5379.63,Expedited Air,Net 30
ORD-6007,CUST-1065,2026-08-20 14:00:00,Delivered,3788.88,Ground Freight,Net 30
ORD-6008,CUST-1061,2026-08-17 18:00:00,Delivered,559.44,Ground Freight,Net 30
ORD-6009,CUST-1026,2026-08-22 08:00:00,Delivered,12110.07,Expedited Air,Net 30
ORD-6010,CUST-1064,2026-08-05 17:00:00,Delivered,791.44,Ground Freight,Net 30
ORD-6011,CUST-1062,2026-08-09 12:00:00,Delivered,271.18,Ground Freight,Net 30
ORD-6012,CUST-1045,2026-08-28 15:00:00,Delivered,3475.98,Ground Freight,Net 30
ORD-6013,CUST-1088,2026-08-02 16:00:00,Delivered,12824.41,Expedited Air,Net 30
ORD-6014,CUST-1115,2026-09-09 13:00:00,Processing,4507.45,Ground Freight,Net 30
ORD-6015,CUST-1053,2026-09-04 17:00:00,Delivered,1653.36,Ground Freight,Net 30
ORD-6016,CUST-1010,2026-08-04 10:00:00,Delivered,12863.72,Expedited Air,Net 30
ORD-6017,CUST-1085,2026-08-08 18:00:00,Delivered,876.15,Ground Freight,Net 30
ORD-6018,CUST-1095,2026-08-23 11:00:00,Delivered,15058.4,Expedited Air,Net 30
ORD-6019,CUST-1014,2026-08-04 13:00:00,Delivered,6714.38,Expedited Air,Net 30
ORD-6020,CUST-1048,2026-08-10 08:00:00,Delayed,8085.0,Expedited Air,Net 30
ORD-6021,CUST-1036,2026-09-07 14:00:00,Delivered,6757.27,Expedited Air,Net 30
ORD-6022,CUST-1050,2026-08-29 08:00:00,Delivered,13549.92,Expedited Air,Net 30
ORD-6023,CUST-1007,2026-09-12 12:00:00,Processing,1894.44,Ground Freight,Net 30
ORD-6024,CUST-1104,2026-09-07 11:00:00,Delivered,2406.96,Ground Freight,Net 30
ORD-6025,CUST-1111,2026-08-28 08:00:00,Delivered,5388.88,Expedited Air,Net 30
ORD-6026,CUST-1060,2026-08-28 17:00:00,Delivered,10506.44,Expedited Air,Net 30
ORD-6027,CUST-1103,2026-08-18 09:00:00,Delivered,3584.5,Ground Freight,Net 30
ORD-6028,CUST-1079,2026-08-18 13:00:00,Delivered,7857.01,Expedited Air,Net 30
ORD-6029,CUST-1042,2026-08-17 10:00:00,Delivered,1918.86,Ground Freight,Net 30
ORD-6030,CUST-1053,2026-08-04 17:00:00,Delivered,3087.5,Ground Freight,Net 30
ORD-6031,CUST-1024,2026-08-17 12:00:00,Delivered,3587.13,Ground Freight,Net 30
ORD-6032,CUST-1007,2026-08-15 09:00:00,Delivered,8907.8,Expedited Air,Net 30
ORD-6033,CUST-1075,2026-08-21 08:00:00,Delivered,2147.27,Ground Freight,Net 30
ORD-6034,CUST-1070,2026-08-03 17:00:00,Delivered,2368.51,Ground Freight,Net 30
ORD-6035,CUST-1031,2026-08-14 13:00:00,Delivered,3236.66,Ground Freight,Net 30
ORD-6036,CUST-1101,2026-08-24 13:00:00,Delivered,9771.73,Expedited Air,Net 30
ORD-6037,CUST-1117,2026-09-07 08:00:00,Delivered,346.96,Ground Freight,Net 30
ORD-6038,CUST-1092,2026-09-02 17:00:00,Delivered,5101.41,Expedited Air,Net 30
ORD-6039,CUST-1120,2026-08-15 17:00:00,Delivered,21249.45,Expedited Air,Net 30
ORD-6040,CUST-1057,2026-08-21 12:00:00,Delivered,4275.54,Ground Freight,Net 30
ORD-6041,CUST-1030,2026-08-30 13:00:00,Delivered,6672.48,Expedited Air,Net 30
ORD-6042,CUST-1011,2026-08-23 16:00:00,Delivered,5688.32,Expedited Air,Net 30
ORD-6043,CUST-1030,2026-08-29 14:00:00,Delivered,2074.67,Ground Freight,Net 30
ORD-6044,CUST-1086,2026-08-09 17:00:00,Delivered,3581.55,Ground Freight,Net 30
ORD-6045,CUST-1064,2026-09-10 11:00:00,Shipped,1924.07,Ground Freight,Net 30
ORD-6046,CUST-1017,2026-08-03 14:00:00,Delivered,1621.24,Ground Freight,Net 30
ORD-6047,CUST-1116,2026-08-28 13:00:00,Delivered,5855.4,Expedited Air,Net 30
ORD-6048,CUST-1044,2026-08-22 17:00:00,Delivered,754.44,Ground Freight,Net 30
ORD-6049,CUST-1117,2026-08-27 18:00:00,Delivered,17185.49,Expedited Air,Net 30
ORD-6050,CUST-1011,2026-08-10 08:00:00,Delivered,6043.08,Expedited Air,Net 30
ORD-6051,CUST-1039,2026-09-01 13:00:00,Delivered,4904.37,Ground Freight,Net 30
ORD-6052,CUST-1066,2026-08-28 12:00:00,Delivered,8293.47,Expedited Air,Net 30
ORD-6053,CUST-1067,2026-08-18 17:00:00,Delivered,7627.12,Expedited Air,Net 30
ORD-6054,CUST-1057,2026-08-15 10:00:00,Delivered,3838.07,Ground Freight,Net 30
ORD-6055,CUST-1071,2026-09-02 10:00:00,Delivered,399.46,Ground Freight,Net 30
ORD-6056,CUST-1103,2026-08-13 08:00:00,Delivered,13848.74,Expedited Air,Net 30
ORD-6057,CUST-1092,2026-08-08 15:00:00,Delivered,8786.1,Expedited Air,Net 30
ORD-6058,CUST-1021,2026-09-02 13:00:00,Delivered,14140.06,Expedited Air,Net 30
ORD-6059,CUST-1056,2026-08-07 16:00:00,Delivered,2457.86,Ground Freight,Net 30
ORD-6060,CUST-1087,2026-08-13 12:00:00,Delivered,14053.94,Expedited Air,Net 30
ORD-6061,CUST-1056,2026-08-05 15:00:00,Delivered,7690.55,Expedited Air,Net 30
ORD-6062,CUST-1075,2026-08-16 18:00:00,Delivered,6870.17,Expedited Air,Net 30
ORD-6063,CUST-1102,2026-09-10 14:00:00,Shipped,4753.62,Ground Freight,Net 30
ORD-6064,CUST-1032,2026-09-12 14:00:00,Shipped,2893.36,Ground Freight,Net 30
ORD-6065,CUST-1091,2026-08-09 15:00:00,Delivered,7458.15,Expedited Air,Net 30
ORD-6066,CUST-1034,2026-08-21 14:00:00,Delivered,12521.64,Expedited Air,Net 30
ORD-6067,CUST-1082,2026-08-03 12:00:00,Delivered,4711.06,Ground Freight,Net 30
ORD-6068,CUST-1070,2026-08-02 08:00:00,Delivered,17512.28,Expedited Air,Net 30
ORD-6069,CUST-1021,2026-09-04 14:00:00,Delivered,3730.53,Ground Freight,Net 30
ORD-6070,CUST-1071,2026-08-16 08:00:00,Delivered,2651.31,Ground Freight,Net 30
ORD-6071,CUST-1051,2026-09-01 08:00:00,Delivered,3401.87,Ground Freight,Net 30
ORD-6072,CUST-1035,2026-08-08 14:00:00,Delivered,8059.22,Expedited Air,Net 30
ORD-6073,CUST-1107,2026-09-04 17:00:00,Delivered,12884.96,Expedited Air,Net 30
ORD-6074,CUST-1110,2026-08-20 13:00:00,Delivered,14160.81,Expedited Air,Net 30
ORD-6075,CUST-1074,2026-08-31 14:00:00,Delivered,8830.61,Expedited Air,Net 30
ORD-6076,CUST-1117,2026-09-04 16:00:00,Delivered,4510.55,Ground Freight,Net 30
ORD-6077,CUST-1098,2026-09-04 09:00:00,Delivered,13336.43,Expedited Air,Net 30
ORD-6078,CUST-1083,2026-08-20 13:00:00,Delivered,2538.73,Ground Freight,Net 30
ORD-6079,CUST-1076,2026-08-16 09:00:00,Delivered,8348.0,Expedited Air,Net 30
ORD-6080,CUST-1008,2026-09-01 12:00:00,Delivered,8330.08,Expedited Air,Net 30
ORD-6081,CUST-1035,2026-08-14 16:00:00,Delivered,17588.27,Expedited Air,Net 30
ORD-6082,CUST-1072,2026-08-06 09:00:00,Delivered,8278.9,Expedited Air,Net 30
ORD-6083,CUST-1114,2026-08-28 15:00:00,Delivered,6071.28,Expedited Air,Net 30
ORD-6084,CUST-1052,2026-08-01 12:00:00,Delivered,2919.05,Ground Freight,Net 30
ORD-6085,CUST-1114,2026-08-24 17:00:00,Delivered,3360.82,Ground Freight,Net 30
ORD-6086,CUST-1092,2026-08-24 16:00:00,Delivered,9800.88,Expedited Air,Net 30
ORD-6087,CUST-1002,2026-08-21 14:00:00,Delivered,1916.51,Ground Freight,Net 30
ORD-6088,CUST-1026,2026-08-07 16:00:00,Delivered,6716.84,Expedited Air,Net 30
ORD-6089,CUST-1045,2026-09-10 08:00:00,Shipped,4832.45,Ground Freight,Net 30
ORD-6090,CUST-1072,2026-09-04 18:00:00,Delivered,2205.7,Ground Freight,Net 30
ORD-6091,CUST-1023,2026-08-17 17:00:00,Delivered,1745.64,Ground Freight,Net 30
ORD-6092,CUST-1099,2026-08-25 13:00:00,Delivered,6776.83,Expedited Air,Net 30
ORD-6093,CUST-1012,2026-09-09 10:00:00,Processing,10058.86,Expedited Air,Net 30
ORD-6094,CUST-1104,2026-08-29 14:00:00,Delivered,10988.71,Expedited Air,Net 30
ORD-6095,CUST-1046,2026-08-20 16:00:00,Delivered,10364.48,Expedited Air,Net 30
ORD-6096,CUST-1108,2026-08-28 16:00:00,Delivered,20046.1,Expedited Air,Net 30
ORD-6097,CUST-1004,2026-08-24 15:00:00,Delivered,4671.17,Ground Freight,Net 30
ORD-6098,CUST-1120,2026-08-01 11:00:00,Delivered,10100.84,Expedited Air,Net 30
ORD-6099,CUST-1078,2026-08-18 08:00:00,Delivered,8274.95,Expedited Air,Net 30
ORD-6100,CUST-1106,2026-08-02 15:00:00,Delivered,10117.51,Expedited Air,Net 30
ORD-6101,CUST-1095,2026-08-12 10:00:00,Delivered,1221.48,Ground Freight,Net 30
ORD-6102,CUST-1013,2026-09-04 12:00:00,Delivered,5328.06,Expedited Air,Net 30
ORD-6103,CUST-1116,2026-09-07 13:00:00,Delivered,1587.32,Ground Freight,Net 30
ORD-6104,CUST-1025,2026-09-02 10:00:00,Delivered,4049.47,Ground Freight,Net 30
ORD-6105,CUST-1053,2026-08-12 18:00:00,Delayed,716.5,Ground Freight,Net 30
ORD-6106,CUST-1073,2026-08-06 17:00:00,Delivered,9744.34,Expedited Air,Net 30
ORD-6107,CUST-1082,2026-08-24 15:00:00,Delivered,2594.2,Ground Freight,Net 30
ORD-6108,CUST-1040,2026-08-04 14:00:00,Delivered,6943.82,Expedited Air,Net 30
ORD-6109,CUST-1023,2026-08-19 12:00:00,Delivered,11501.82,Expedited Air,Net 30
ORD-6110,CUST-1107,2026-09-10 18:00:00,Processing,2273.31,Ground Freight,Net 30
ORD-6111,CUST-1104,2026-08-19 11:00:00,Delivered,7573.68,Expedited Air,Net 30
ORD-6112,CUST-1060,2026-08-17 08:00:00,Delivered,1506.67,Ground Freight,Net 30
ORD-6113,CUST-1018,2026-08-30 17:00:00,Delivered,8031.93,Expedited Air,Net 30
ORD-6114,CUST-1081,2026-08-23 08:00:00,Delivered,8235.9,Expedited Air,Net 30
ORD-6115,CUST-1117,2026-08-23 12:00:00,Delivered,3939.46,Ground Freight,Net 30
ORD-6116,CUST-1059,2026-09-07 17:00:00,Delivered,9700.52,Expedited Air,Net 30
ORD-6117,CUST-1006,2026-08-15 16:00:00,Delivered,4275.18,Ground Freight,Net 30
ORD-6118,CUST-1052,2026-09-07 08:00:00,Delivered,5836.41,Expedited Air,Net 30
ORD-6119,CUST-1073,2026-08-09 10:00:00,Delivered,4935.94,Ground Freight,Net 30
ORD-6120,CUST-1085,2026-08-10 11:00:00,Delivered,2013.03,Ground Freight,Net 30
ORD-6121,CUST-1056,2026-08-06 11:00:00,Delivered,9466.62,Expedited Air,Net 30
ORD-6122,CUST-1071,2026-08-26 11:00:00,Delivered,6527.54,Expedited Air,Net 30
ORD-6123,CUST-1115,2026-08-19 18:00:00,Delivered,7028.36,Expedited Air,Net 30
ORD-6124,CUST-1023,2026-08-16 13:00:00,Delivered,10557.94,Expedited Air,Net 30
ORD-6125,CUST-1030,2026-08-09 15:00:00,Delivered,3932.28,Ground Freight,Net 30
ORD-6126,CUST-1024,2026-08-28 10:00:00,Delivered,2522.1,Ground Freight,Net 30
ORD-6127,CUST-1051,2026-09-03 09:00:00,Delivered,10454.75,Expedited Air,Net 30
ORD-6128,CUST-1065,2026-08-25 18:00:00,Delivered,7684.61,Expedited Air,Net 30
ORD-6129,CUST-1104,2026-08-29 16:00:00,Delivered,14166.41,Expedited Air,Net 30
ORD-6130,CUST-1069,2026-08-25 18:00:00,Delivered,226.7,Ground Freight,Net 30
ORD-6131,CUST-1034,2026-08-13 16:00:00,Delivered,5261.99,Expedited Air,Net 30
ORD-6132,CUST-1055,2026-08-22 18:00:00,Delivered,9446.13,Expedited Air,Net 30
ORD-6133,CUST-1058,2026-08-21 12:00:00,Delivered,798.92,Ground Freight,Net 30
ORD-6134,CUST-1069,2026-08-26 11:00:00,Delivered,2586.06,Ground Freight,Net 30
ORD-6135,CUST-1064,2026-08-28 12:00:00,Delivered,10917.22,Expedited Air,Net 30
ORD-6136,CUST-1010,2026-08-21 13:00:00,Delivered,3708.3,Ground Freight,Net 30
ORD-6137,CUST-1066,2026-08-06 13:00:00,Delivered,8149.3,Expedited Air,Net 30
ORD-6138,CUST-1074,2026-08-17 12:00:00,Delivered,5880.84,Expedited Air,Net 30
ORD-6139,CUST-1036,2026-08-12 12:00:00,Delivered,607.18,Ground Freight,Net 30
ORD-6140,CUST-1053,2026-08-14 08:00:00,Delivered,12383.8,Expedited Air,Net 30
ORD-6141,CUST-1003,2026-08-21 11:00:00,Delivered,1483.55,Ground Freight,Net 30
